wordform,sum_freq,norm_freq,Moby_pron,Rep_P,Rep_O
blink,9284.0,0.009284,bl/I/N/k,b/l/I/G/k/,_/b/l/i/n/k/_/_/
rind,1217.0,0.001217,r/aI/nd,_/r/a/j/n/,_/_/r/i/n/d/_/_/
ring,41107.0,0.041107,r/I/N/,_/r/I/G/_/,_/_/r/i/n/g/_/_/
caught,290.0,0.00029,k/O/t,_/k/a/t/_/,_/_/c/a/u/g/h/t/
snout,890.0,0.00089,sn/AU/t,s/n/a/w/t/,_/s/n/o/u/t/_/_/
beech,719.0,0.000719,b/i/tS/,_/b/i/C/_/,_/_/b/e/e/c/h/_/
snack,6361.0,0.006361,sn/&/k,s/n/@/k/_/,_/s/n/a/c/k/_/_/
stair,14688.0,0.014688,st/(@)/r,s/t/E/r/_/,_/s/t/a/i/r/_/_/
staid,451.0,0.000451,st/eI/d,s/t/e/j/d/,_/s/t/a/i/d/_/_/
stain,6558.0,0.006558,st/eI/n,s/t/e/j/n/,_/s/t/a/i/n/_/_/
shrill,1308.0,0.001308,/S/r/I/l,S/r/I/l/_/,s/h/r/i/l/l/_/_/
burst,15133.0,0.015133,b/@/rst,_/b/^/r/s/,_/_/b/u/r/s/t/_/
glaze,3300.0,0.0033,gl/eI/z,g/l/e/j/z/,_/g/l/a/z/e/_/_/
haunch,560.0,0.00056,h/O/n/tS/,_/h/a/n/C/,_/_/h/a/u/n/c/h/
jeans,10155.0,0.010155,/dZ/i/nz,_/J/i/n/z/,_/_/j/e/a/n/s/_/
scut,27.0,2.7e-05,sk/@/t,s/k/^/t/_/,_/s/c/u/t/_/_/_/
scud,75.0,7.5e-05,sk/@/d,s/k/^/d/_/,_/s/c/u/d/_/_/_/
scum,732.0,0.000732,sk/@/m,s/k/^/m/_/,_/s/c/u/m/_/_/_/
foam,4246.0,0.004246,f/oU/m,_/f/o/m/_/,_/_/f/o/a/m/_/_/
taille,17.0,1.7e-05,t/eI/l,_/t/e/j/l/,_/_/t/a/i/l/l/e/
foot,124820.0,0.12482,f/U/t,_/f/U/t/_/,_/_/f/o/o/t/_/_/
verse,5375.0,0.005375,v/@/rs,_/v/^/r/s/,_/_/v/e/r/s/e/_/
swim,12790.0,0.01279,sw/I/m,s/w/I/m/_/,_/s/w/i/m/_/_/_/
swig,815.0,0.000815,sw/I/g,s/w/I/g/_/,_/s/w/i/g/_/_/_/
stunt,2575.0,0.002575,st/@/nt,s/t/^/n/t/,_/s/t/u/n/t/_/_/
twelve,11080.0,0.01108,tw/E/lv,t/w/E/l/v/,_/t/w/e/l/v/e/_/
sixth,9532.0,0.009532,s/I/ks/T/,_/s/I/k/s/,_/_/s/i/x/t/h/_/
stare,47674.0,0.047674,st/(@)/r,s/t/E/r/_/,_/s/t/a/r/e/_/_/
stark,3794.0,0.003794,st/A/rk,s/t/a/r/k/,_/s/t/a/r/k/_/_/
start,285127.0,0.285127,st/A/t,s/t/a/t/_/,_/s/t/a/r/t/_/_/
fraud,9488.0,0.009488,fr/O/d,f/r/a/d/_/,_/f/r/a/u/d/_/_/
sheath,1154.0,0.001154,/S/i/T/,_/S/i/T/_/,_/s/h/e/a/t/h/_/
poor,61259.0,0.061259,p/U/r,_/p/U/r/_/,_/_/p/o/o/r/_/_/
poop,672.0,0.000672,p/u/p,_/p/u/p/_/,_/_/p/o/o/p/_/_/
poon,33.0,3.3e-05,p/u/n,_/p/u/n/_/,_/_/p/o/o/n/_/_/
pool,28259.0,0.028259,p/u/l,_/p/u/l/_/,_/_/p/o/o/l/_/_/
smooch,221.0,0.000221,sm/u/t/S/,s/m/u/t/S/,_/s/m/o/o/c/h/_/
month,189464.0,0.189464,m/@/n/T/,_/m/^/n/T/,_/_/m/o/n/t/h/_/
corps,11369.0,0.011369,k/oU/r,_/k/o/r/_/,_/_/c/o/r/p/s/_/
childe,23.0,2.3e-05,/tS/aI/ld,_/C/a/j/l/,_/c/h/i/l/d/e/_/
pun,1185.0,0.001185,p/@/n,_/p/^/n/_/,_/_/p/u/n/_/_/_/
bass,8829.0,0.008829,b/&/s,_/b/@/s/_/,_/_/b/a/s/s/_/_/
lurch,2820.0,0.00282,l/@/r/tS/,_/l/^/r/C/,_/_/l/u/r/c/h/_/
learned,1477.0,0.001477,l/@/rnd,_/l/^/r/n/,_/_/l/e/a/r/n/e/
dune,3161.0,0.003161,d/u/n,_/d/u/n/_/,_/_/d/u/n/e/_/_/
maths,69.0,6.9e-05,m/&/T/s,_/m/@/T/s/,_/_/m/a/t/h/s/_/
grill,10938.0,0.010938,gr/I/l,g/r/I/l/_/,_/g/r/i/l/l/_/_/
phrase,15140.0,0.01514,fr/eI/z,f/r/e/j/z/,p/h/r/a/s/e/_/_/
bless,6899.0,0.006899,bl/E/s,b/l/E/s/_/,_/b/l/e/s/s/_/_/
heave,2534.0,0.002534,h/i/v,_/h/i/v/_/,_/_/h/e/a/v/e/_/
due,39829.0,0.039829,d/u/,_/d/u/_/_/,_/_/d/u/e/_/_/_/
crape,65.0,6.5e-05,kr/eI/p,k/r/e/j/p/,_/c/r/a/p/e/_/_/
horse,35417.0,0.035417,h/O/rs,_/h/a/r/s/,_/_/h/o/r/s/e/_/
grey,2095.0,0.002095,gr/eI/,g/r/e/j/_/,_/g/r/e/y/_/_/_/
toward,120550.0,0.12055,t/oU/rd,_/t/o/r/d/,_/_/t/o/w/a/r/d/
null,967.0,0.000967,n/@/l,_/n/^/l/_/,_/_/n/u/l/l/_/_/
cave,10302.0,0.010302,k/eI/v,_/k/e/j/v/,_/_/c/a/v/e/_/_/
tongs,690.0,0.00069,t/O/N/z,_/t/a/G/z/,_/_/t/o/n/g/s/_/
stalked,18.0,1.8e-05,st/O/kt,s/t/a/k/t/,_/s/t/a/l/k/e/d/
stooge,176.0,0.000176,st/u/dZ/,s/t/u/J/_/,_/s/t/o/o/g/e/_/
fluff,1072.0,0.001072,fl/@/f,f/l/^/f/_/,_/f/l/u/f/f/_/_/
hype,2779.0,0.002779,h/aI/p,_/h/a/j/p/,_/_/h/y/p/e/_/_/
close,181276.0,0.181276,kl/oU/z,k/l/o/z/_/,_/c/l/o/s/e/_/_/
league,38934.0,0.038934,l/i/g,_/l/i/g/_/,_/_/l/e/a/g/u/e/
vault,3095.0,0.003095,v/O/lt,_/v/a/l/t/,_/_/v/a/u/l/t/_/
pact,3271.0,0.003271,p/&/kt,_/p/@/k/t/,_/_/p/a/c/t/_/_/
pace,19701.0,0.019701,p/eI/s,_/p/e/j/s/,_/_/p/a/c/e/_/_/
guide,36118.0,0.036118,g/aI/d,_/g/a/j/d/,_/_/g/u/i/d/e/_/
pack,32798.0,0.032798,p/&/k,_/p/@/k/_/,_/_/p/a/c/k/_/_/
sluice,306.0,0.000306,sl/u/s,s/l/u/s/_/,_/s/l/u/i/c/e/_/
grant,32593.0,0.032593,gr/&/nt,g/r/@/n/t/,_/g/r/a/n/t/_/_/
grand,29104.0,0.029104,gr/&/nd,g/r/@/n/d/,_/g/r/a/n/d/_/_/
lie,52369.0,0.052369,l/i/,_/l/i/_/_/,_/_/l/i/e/_/_/_/
ruff,76.0,7.6e-05,r/@/f,_/r/^/f/_/,_/_/r/u/f/f/_/_/
eel,1102.0,0.001102,/i/l,_/_/i/l/_/,_/_/_/e/e/l/_/_/
sketch,8270.0,0.00827,sk/E/tS/,s/k/E/C/_/,_/s/k/e/t/c/h/_/
yolk,1863.0,0.001863,/j/oU/k,_/j/o/k/_/,_/_/_/y/o/l/k/_/
plebe,132.0,0.000132,pl/i/b,p/l/i/b/_/,_/p/l/e/b/e/_/_/
dashed,381.0,0.000381,d/&/S/t,_/d/@/S/t/,_/_/d/a/s/h/e/d/
haft,94.0,9.4e-05,h/&/ft,_/h/@/f/t/,_/_/h/a/f/t/_/_/
bribe,2809.0,0.002809,br/aI/b,b/r/a/j/b/,_/b/r/i/b/e/_/_/
jump,34942.0,0.034942,/dZ/@/mp,_/J/^/m/p/,_/_/j/u/m/p/_/_/
gent,477.0,0.000477,/dZ/E/nt,_/J/E/n/t/,_/_/g/e/n/t/_/_/
gene,17700.0,0.0177,/dZ/i/n,_/J/i/n/_/,_/_/g/e/n/e/_/_/
meek,726.0,0.000726,m/i/k,_/m/i/k/_/,_/_/m/e/e/k/_/_/
lapse,2542.0,0.002542,l/&/ps,_/l/@/p/s/,_/_/l/a/p/s/e/_/
sought,337.0,0.000337,s/O/t,_/s/a/t/_/,_/_/s/o/u/g/h/t/
fare,9228.0,0.009228,f/(@)/r,_/f/E/r/_/,_/_/f/a/r/e/_/_/
farm,35817.0,0.035817,f/A/rm,_/f/a/r/m/,_/_/f/a/r/m/_/_/
fart,809.0,0.000809,f/A/rt,_/f/a/r/t/,_/_/f/a/r/t/_/_/
scoop,5728.0,0.005728,sk/u/p,s/k/u/p/_/,_/s/c/o/o/p/_/_/
scoot,1189.0,0.001189,sk/u/t,s/k/u/t/_/,_/s/c/o/o/t/_/_/
thence,225.0,0.000225,/D/E/ns,_/D/E/n/s/,_/t/h/e/n/c/e/_/
stout,1991.0,0.001991,st/AU/t,s/t/a/w/t/,_/s/t/o/u/t/_/_/
slide,26941.0,0.026941,sl/aI/d,s/l/a/j/d/,_/s/l/i/d/e/_/_/
butch,232.0,0.000232,b/U/tS/,_/b/U/C/_/,_/_/b/u/t/c/h/_/
cause,117664.0,0.117664,k/O/z,_/k/a/z/_/,_/_/c/a/u/s/e/_/
jilt,92.0,9.2e-05,/dZ/I/lt,_/J/I/l/t/,_/_/j/i/l/t/_/_/
sneer,1698.0,0.001698,sn/i/r,s/n/i/r/_/,_/s/n/e/e/r/_/_/
tulle,264.0,0.000264,t/u/l,_/t/u/l/_/,_/_/t/u/l/l/e/_/
bitch,5517.0,0.005517,b/I/tS/,_/b/I/C/_/,_/_/b/i/t/c/h/_/
bloat,447.0,0.000447,bl/oU/t,b/l/o/t/_/,_/b/l/o/a/t/_/_/
jaunt,574.0,0.000574,/dZ/O/nt,_/J/a/n/t/,_/_/j/a/u/n/t/_/
urn,1301.0,0.001301,/@/rn,_/_/^/r/n/,_/_/_/u/r/n/_/_/
skunk,931.0,0.000931,sk/@/N/k,s/k/^/G/k/,_/s/k/u/n/k/_/_/
wow,10958.0,0.010958,w/AU/,_/w/a/w/_/,_/_/w/o/w/_/_/_/
tend,43211.0,0.043211,t/E/nd,_/t/E/n/d/,_/_/t/e/n/d/_/_/
tent,12059.0,0.012059,t/E/nt,_/t/E/n/t/,_/_/t/e/n/t/_/_/
keg,671.0,0.000671,k/E/g,_/k/E/g/_/,_/_/k/e/g/_/_/_/
mage,842.0,0.000842,m/eI/dZ/,_/m/e/j/J/,_/_/m/a/g/e/_/_/
sniff,5099.0,0.005099,sn/I/f,s/n/I/f/_/,_/s/n/i/f/f/_/_/
rift,1627.0,0.001627,r/I/ft,_/r/I/f/t/,_/_/r/i/f/t/_/_/
rife,886.0,0.000886,r/aI/f,_/r/a/j/f/,_/_/r/i/f/e/_/_/
riff,1111.0,0.001111,r/I/f,_/r/I/f/_/,_/_/r/i/f/f/_/_/
morgue,1185.0,0.001185,m/O/rg,_/m/a/r/g/,_/_/m/o/r/g/u/e/
loss,56889.0,0.056889,l/O/s,_/l/a/s/_/,_/_/l/o/s/s/_/_/
lost,13830.0,0.01383,l/O/st,_/l/a/s/t/,_/_/l/o/s/t/_/_/
lose,156502.0,0.156502,l/u/z,_/l/u/z/_/,_/_/l/o/s/e/_/_/
rote,769.0,0.000769,r/oU/t,_/r/o/t/_/,_/_/r/o/t/e/_/_/
glare,6932.0,0.006932,gl/(@)/r,g/l/E/r/_/,_/g/l/a/r/e/_/_/
school,356638.0,0.356638,sk/u/l,s/k/u/l/_/,s/c/h/o/o/l/_/_/
home,308794.0,0.308794,h/j/u/m,h/j/u/m/_/,_/_/h/o/m/e/_/_/
broad,31356.0,0.031356,br/O/d,b/r/a/d/_/,_/b/r/o/a/d/_/_/
murre,34.0,3.4e-05,m/@/r,_/m/^/r/_/,_/_/m/u/r/r/e/_/
north,79231.0,0.079231,n/O/r/T/,_/n/a/r/T/,_/_/n/o/r/t/h/_/
gait,1723.0,0.001723,g/eI/t,_/g/e/j/t/,_/_/g/a/i/t/_/_/
gain,52855.0,0.052855,g/eI/n,_/g/e/j/n/,_/_/g/a/i/n/_/_/
wince,2768.0,0.002768,w/I/ns,_/w/I/n/s/,_/_/w/i/n/c/e/_/
winch,585.0,0.000585,w/I/n/tS/,_/w/I/n/C/,_/_/w/i/n/c/h/_/
finch,280.0,0.00028,f/I/n/tS/,_/f/I/n/C/,_/_/f/i/n/c/h/_/
star,93549.0,0.093549,st/A/r,s/t/a/r/_/,_/s/t/a/r/_/_/_/
stay,119526.0,0.119526,st/eI/,s/t/e/j/_/,_/s/t/a/y/_/_/_/
stag,573.0,0.000573,st/&/g,s/t/@/g/_/,_/s/t/a/g/_/_/_/
stab,5868.0,0.005868,st/&/b,s/t/@/b/_/,_/s/t/a/b/_/_/_/
shunt,674.0,0.000674,/S/@/nt,_/S/^/n/t/,_/s/h/u/n/t/_/_/
whoops,261.0,0.000261,w/U/ps,_/w/U/p/s/,_/w/h/o/o/p/s/_/
swag,355.0,0.000355,sw/&/g,s/w/@/g/_/,_/s/w/a/g/_/_/_/
swab,1053.0,0.001053,sw/A/b,s/w/a/b/_/,_/s/w/a/b/_/_/_/
swan,1335.0,0.001335,sw/A/n,s/w/a/n/_/,_/s/w/a/n/_/_/_/
swat,1917.0,0.001917,sw/A/t,s/w/a/t/_/,_/s/w/a/t/_/_/_/
swap,3987.0,0.003987,sw/A/p,s/w/a/p/_/,_/s/w/a/p/_/_/_/
sway,5979.0,0.005979,sw/eI/,s/w/e/j/_/,_/s/w/a/y/_/_/_/
fjord,351.0,0.000351,f/j/oU/rd,f/j/o/r/d/,_/f/j/o/r/d/_/_/
med,564.0,0.000564,m/E/d,_/m/E/d/_/,_/_/m/e/d/_/_/_/
niche,4290.0,0.00429,n/I/tS/,_/n/I/C/_/,_/_/n/i/c/h/e/_/
mem,62.0,6.2e-05,m/E/m,_/m/E/m/_/,_/_/m/e/m/_/_/_/
met,3024.0,0.003024,m/E/t,_/m/E/t/_/,_/_/m/e/t/_/_/_/
mew,233.0,0.000233,m/j/u/,m/j/u/_/_/,_/_/m/e/w/_/_/_/
heeled,61.0,6.1e-05,h/i/ld,_/h/i/l/d/,_/_/h/e/e/l/e/d/
rook,325.0,0.000325,r/U/k,_/r/U/k/_/,_/_/r/o/o/k/_/_/
room,196743.0,0.196743,r/u/m,_/r/u/m/_/,_/_/r/o/o/m/_/_/
rood,77.0,7.7e-05,r/u/d,_/r/u/d/_/,_/_/r/o/o/d/_/_/
roof,19021.0,0.019021,r/u/f,_/r/u/f/_/,_/_/r/o/o/f/_/_/
troth,104.0,0.000104,tr/O/T/,t/r/a/T/_/,_/t/r/o/t/h/_/_/
loathe,1099.0,0.001099,l/oU/D/,_/l/o/D/_/,_/_/l/o/a/t/h/e/
third,76841.0,0.076841,/T/@/rd,_/T/^/r/d/,_/t/h/i/r/d/_/_/
apse,100.0,0.0001,/&/ps,_/_/@/p/s/,_/_/_/a/p/s/e/_/
twinned,39.0,3.9e-05,tw/I/nd,t/w/I/n/d/,_/t/w/i/n/n/e/d/
crew,24406.0,0.024406,kr/u/,k/r/u/_/_/,_/c/r/e/w/_/_/_/
aide,11451.0,0.011451,/eI/d,_/_/e/j/d/,_/_/_/a/i/d/e/_/
skink,34.0,3.4e-05,sk/I/N/k,s/k/I/G/k/,_/s/k/i/n/k/_/_/
aids,21233.0,0.021233,/eI/dz,_/_/e/j/d/,_/_/_/a/i/d/s/_/
shush,551.0,0.000551,/S/@/S/,_/S/^/S/_/,_/s/h/u/s/h/_/_/
scotch,2070.0,0.00207,sk/A/t/S/,s/k/a/t/S/,_/s/c/o/t/c/h/_/
coup,6761.0,0.006761,k/u/,_/k/u/_/_/,_/_/c/o/u/p/_/_/
probe,8822.0,0.008822,pr/oU/b,p/r/o/b/_/,_/p/r/o/b/e/_/_/
earl,5911.0,0.005911,/@/rl,_/_/^/r/l/,_/_/_/e/a/r/l/_/
earn,33812.0,0.033812,/@/rn,_/_/^/r/n/,_/_/_/e/a/r/n/_/
troop,41223.0,0.041223,tr/u/p,t/r/u/p/_/,_/t/r/o/o/p/_/_/
quint,348.0,0.000348,kw/I/nt,k/w/I/n/t/,_/_/q/u/i/n/t/_/
putt,2430.0,0.00243,p/@/t,_/p/^/t/_/,_/_/p/u/t/t/_/_/
tint,1418.0,0.001418,t/I/nt,_/t/I/n/t/,_/_/t/i/n/t/_/_/
ting,413.0,0.000413,t/I/N/,_/t/I/G/_/,_/_/t/i/n/g/_/_/
tine,545.0,0.000545,t/aI/n,_/t/a/j/n/,_/_/t/i/n/e/_/_/
cane,5376.0,0.005376,k/eI/n,_/k/e/j/n/,_/_/c/a/n/e/_/_/
cant,197.0,0.000197,k/A/nt,_/k/a/n/t/,_/_/c/a/n/t/_/_/
march,54741.0,0.054741,m/A/r/tS/,_/m/a/r/C/,_/_/m/a/r/c/h/_/
yours,11649.0,0.011649,/j/U/rz,_/j/U/r/z/,_/_/_/y/o/u/r/s/
yea,568.0,0.000568,/j/eI/,_/j/e/j/_/,_/_/_/y/e/a/_/_/
yep,2846.0,0.002846,/j/E/p,_/j/E/p/_/,_/_/_/y/e/p/_/_/
yes,186406.0,0.186406,/j/E/s,_/j/E/s/_/,_/_/_/y/e/s/_/_/
yet,155165.0,0.155165,/j/E/t,_/j/E/t/_/,_/_/_/y/e/t/_/_/
yew,416.0,0.000416,/j/u/,_/j/u/_/_/,_/_/_/y/e/w/_/_/
nudge,3262.0,0.003262,n/@/dZ/,_/n/^/J/_/,_/_/n/u/d/g/e/_/
save,56622.0,0.056622,s/eI/v,_/s/e/j/v/,_/_/s/a/v/e/_/_/
nude,3240.0,0.00324,n/u/d,_/n/u/d/_/,_/_/n/u/d/e/_/_/
dean,4426.0,0.004426,d/i/n,_/d/i/n/_/,_/_/d/e/a/n/_/_/
deaf,3310.0,0.00331,d/E/f,_/d/E/f/_/,_/_/d/e/a/f/_/_/
dead,68517.0,0.068517,d/E/d,_/d/E/d/_/,_/_/d/e/a/d/_/_/
dear,17382.0,0.017382,d/i/r,_/d/i/r/_/,_/_/d/e/a/r/_/_/
tranche,86.0,8.6e-05,tr/A/n/S/,t/r/a/n/S/,_/t/r/a/n/c/h/e/
down,436739.0,0.436739,d/AU/n,_/d/a/w/n/,_/_/d/o/w/n/_/_/
slurp,652.0,0.000652,sl/@/rp,s/l/^/r/p/,_/s/l/u/r/p/_/_/
starve,2329.0,0.002329,st/A/rv,s/t/a/r/v/,_/s/t/a/r/v/e/_/
graft,1445.0,0.001445,gr/&/ft,g/r/@/f/t/,_/g/r/a/f/t/_/_/
swoon,834.0,0.000834,sw/u/n,s/w/u/n/_/,_/s/w/o/o/n/_/_/
swoop,2301.0,0.002301,sw/u/p,s/w/u/p/_/,_/s/w/o/o/p/_/_/
lynch,226.0,0.000226,l/I/n/tS/,_/l/I/n/C/,_/_/l/y/n/c/h/_/
round,44162.0,0.044162,r/AU/nd,_/r/a/w/n/,_/_/r/o/u/n/d/_/
dwarf,4654.0,0.004654,dw/O/rf,d/w/a/r/f/,_/d/w/a/r/f/_/_/
box,59181.0,0.059181,b/A/ks,_/b/a/k/s/,_/_/b/o/x/_/_/_/
bop,447.0,0.000447,b/A/p,_/b/a/p/_/,_/_/b/o/p/_/_/_/
bot,765.0,0.000765,b/A/t,_/b/a/t/_/,_/_/b/o/t/_/_/_/
bow,14288.0,0.014288,b/AU/,_/b/a/w/_/,_/_/b/o/w/_/_/_/
boo,1853.0,0.001853,b/u/,_/b/u/_/_/,_/_/b/o/o/_/_/_/
bob,3672.0,0.003672,b/A/b,_/b/a/b/_/,_/_/b/o/b/_/_/_/
bod,323.0,0.000323,b/A/d,_/b/a/d/_/,_/_/b/o/d/_/_/_/
bog,2265.0,0.002265,b/A/g,_/b/a/g/_/,_/_/b/o/g/_/_/_/
sake,10210.0,0.01021,s/eI/k,_/s/e/j/k/,_/_/s/a/k/e/_/_/
fuck,9495.0,0.009495,f/@/k,_/f/^/k/_/,_/_/f/u/c/k/_/_/
noun,1104.0,0.001104,n/AU/n,_/n/a/w/n/,_/_/n/o/u/n/_/_/
waist,7409.0,0.007409,w/eI/st,_/w/e/j/s/,_/_/w/a/i/s/t/_/
jock,1083.0,0.001083,/dZ/A/k,_/J/a/k/_/,_/_/j/o/c/k/_/_/
grout,330.0,0.00033,gr/AU/t,g/r/a/w/t/,_/g/r/o/u/t/_/_/
group,266933.0,0.266933,gr/u/p,g/r/u/p/_/,_/g/r/o/u/p/_/_/
lunch,27075.0,0.027075,l/@/n/tS/,_/l/^/n/C/,_/_/l/u/n/c/h/_/
pimp,1398.0,0.001398,p/I/mp,_/p/I/m/p/,_/_/p/i/m/p/_/_/
vogue,1580.0,0.00158,v/oU/g,_/v/o/g/_/,_/_/v/o/g/u/e/_/
stitch,3315.0,0.003315,st/I/tS/,s/t/I/C/_/,_/s/t/i/t/c/h/_/
first,551146.0,0.551146,f/@/rst,_/f/^/r/s/,_/_/f/i/r/s/t/_/
lick,5729.0,0.005729,l/I/k,_/l/I/k/_/,_/_/l/i/c/k/_/_/
whizz,551.0,0.000551,w/I/z,_/w/I/z/_/,_/w/h/i/z/z/_/_/
angst,1030.0,0.00103,/A/N/kst,_/_/a/G/k/,_/_/_/a/n/g/s/t/
scowl,2471.0,0.002471,sk/AU/l,s/k/a/w/l/,_/s/c/o/w/l/_/_/
ger,143.0,0.000143,/dZ/E/r,_/J/E/r/_/,_/_/g/e/r/_/_/_/
get,1147334.0,1.147334,g/E/t,_/g/E/t/_/,_/_/g/e/t/_/_/_/
stomp,2719.0,0.002719,st/A/mp,s/t/a/m/p/,_/s/t/o/m/p/_/_/
gee,2985.0,0.002985,/dZ/i/,_/J/i/_/_/,_/_/g/e/e/_/_/_/
gem,2776.0,0.002776,/dZ/E/m,_/J/E/m/_/,_/_/g/e/m/_/_/_/
gel,2657.0,0.002657,/dZ/E/l,_/J/E/l/_/,_/_/g/e/l/_/_/_/
skull,7356.0,0.007356,sk/@/l,s/k/^/l/_/,_/s/k/u/l/l/_/_/
sear,828.0,0.000828,s/i/r,_/s/i/r/_/,_/_/s/e/a/r/_/_/
seat,57480.0,0.05748,s/i/t,_/s/i/t/_/,_/_/s/e/a/t/_/_/
seam,2689.0,0.002689,s/i/m,_/s/i/m/_/,_/_/s/e/a/m/_/_/
seal,14777.0,0.014777,s/i/l,_/s/i/l/_/,_/_/s/e/a/l/_/_/
tour,33315.0,0.033315,t/U/r,_/t/U/r/_/,_/_/t/o/u/r/_/_/
tout,3950.0,0.00395,t/AU/t,_/t/a/w/t/,_/_/t/o/u/t/_/_/
tilth,40.0,4e-05,t/I/l/T/,_/t/I/l/T/,_/_/t/i/l/t/h/_/
spank,851.0,0.000851,sp/&/N/k,s/p/@/G/k/,_/s/p/a/n/k/_/_/
wake,29693.0,0.029693,w/eI/k,_/w/e/j/k/,_/_/w/a/k/e/_/_/
sound,122222.0,0.122222,s/AU/nd,_/s/a/w/n/,_/_/s/o/u/n/d/_/
lave,51.0,5.1e-05,l/eI/v,_/l/e/j/v/,_/_/l/a/v/e/_/_/
nag,796.0,0.000796,n/&/g,_/n/@/g/_/,_/_/n/a/g/_/_/_/
gnarled,768.0,0.000768,n/A/rld,_/n/a/r/l/,_/g/n/a/r/l/e/d/
nay,1124.0,0.001124,n/eI/,_/n/e/j/_/,_/_/n/a/y/_/_/_/
teff,32.0,3.2e-05,t/E/f,_/t/E/f/_/,_/_/t/e/f/f/_/_/
knife,18454.0,0.018454,n/aI/f,_/n/a/j/f/,_/k/n/i/f/e/_/_/
skilled,5704.0,0.005704,sk/I/ld,s/k/I/l/d/,_/s/k/i/l/l/e/d/
shroud,1915.0,0.001915,/S/r/AU/d,S/r/a/w/d/,s/h/r/o/u/d/_/_/
spice,5734.0,0.005734,sp/aI/s,s/p/a/j/s/,_/s/p/i/c/e/_/_/
grouch,108.0,0.000108,gr/AU/tS/,g/r/a/w/C/,_/g/r/o/u/c/h/_/
grudge,942.0,0.000942,gr/@/dZ/,g/r/^/J/_/,_/g/r/u/d/g/e/_/
clench,2493.0,0.002493,kl/E/n/tS/,k/l/E/n/C/,_/c/l/e/n/c/h/_/
alms,290.0,0.00029,/A/mz,_/_/a/m/z/,_/_/_/a/l/m/s/_/
clinch,1492.0,0.001492,kl/I/n/tS/,k/l/I/n/C/,_/c/l/i/n/c/h/_/
go,1340734.0,1.340734,g/oU/,_/g/o/_/_/,_/_/g/o/_/_/_/_/
mule,3551.0,0.003551,m/j/u/l,m/j/u/l/_/,_/_/m/u/l/e/_/_/
sylph,57.0,5.7e-05,s/I/lf,_/s/I/l/f/,_/_/s/y/l/p/h/_/
hour,160557.0,0.160557,/AU/r,_/_/a/w/r/,_/_/h/o/u/r/_/_/
stir,27497.0,0.027497,st/@/r,s/t/^/r/_/,_/s/t/i/r/_/_/_/
through,431748.0,0.431748,/T/r/u/,T/r/u/_/_/,t/h/r/o/u/g/h/_/
braise,379.0,0.000379,br/eI/z,b/r/e/j/z/,_/b/r/a/i/s/e/_/
tinned,89.0,8.9e-05,t/I/nd,_/t/I/n/d/,_/_/t/i/n/n/e/d/
deft,773.0,0.000773,d/E/ft,_/d/E/f/t/,_/_/d/e/f/t/_/_/
backed,66.0,6.6e-05,b/&/kt,_/b/@/k/t/,_/_/b/a/c/k/e/d/
cirque,511.0,0.000511,s/@/rk,_/s/^/r/k/,_/_/c/i/r/q/u/e/
too,322209.0,0.322209,t/u/,_/t/u/_/_/,_/_/t/o/o/_/_/_/
swerve,1496.0,0.001496,sw/@/rv,s/w/^/r/v/,_/s/w/e/r/v/e/_/
blanch,716.0,0.000716,bl/&/n/tS/,b/l/@/n/C/,_/b/l/a/n/c/h/_/
couch,11200.0,0.0112,k/AU/tS/,_/k/a/w/C/,_/_/c/o/u/c/h/_/
chart,15381.0,0.015381,/tS/A/rt,_/C/a/r/t/,_/c/h/a/r/t/_/_/
charm,7603.0,0.007603,/tS/A/rm,_/C/a/r/m/,_/c/h/a/r/m/_/_/
chard,520.0,0.00052,/tS/A/rd,_/C/a/r/d/,_/c/h/a/r/d/_/_/
chock,198.0,0.000198,/tS/A/k,_/C/a/k/_/,_/c/h/o/c/k/_/_/
breast,25881.0,0.025881,br/E/st,b/r/E/s/t/,_/b/r/e/a/s/t/_/
quiche,302.0,0.000302,k/i/S/,_/k/i/S/_/,_/_/q/u/i/c/h/e/
cowled,30.0,3e-05,k/AU/ld,_/k/a/w/l/,_/_/c/o/w/l/e/d/
suede,815.0,0.000815,sw/eI/d,s/w/e/j/d/,_/_/s/u/e/d/e/_/
mansard,46.0,4.6e-05,m/A/NSAr,_/m/a/r/_/,_/_/m/a/n/s/a/r/
skiff,760.0,0.00076,sk/I/f,s/k/I/f/_/,_/s/k/i/f/f/_/_/
sump,211.0,0.000211,s/@/mp,_/s/^/m/p/,_/_/s/u/m/p/_/_/
task,46407.0,0.046407,t/&/sk,_/t/@/s/k/,_/_/t/a/s/k/_/_/
shape,51526.0,0.051526,/S/eI/p,_/S/e/j/p/,_/s/h/a/p/e/_/_/
snare,1171.0,0.001171,sn/(@)/r,s/n/E/r/_/,_/s/n/a/r/e/_/_/
cut,127028.0,0.127028,k/@/t,_/k/^/t/_/,_/_/c/u/t/_/_/_/
cur,195.0,0.000195,k/@/r,_/k/^/r/_/,_/_/c/u/r/_/_/_/
cup,77960.0,0.07796,k/@/p,_/k/^/p/_/,_/_/c/u/p/_/_/_/
source,76629.0,0.076629,s/oU/rs,_/s/o/r/s/,_/_/s/o/u/r/c/e/
cue,6801.0,0.006801,k/j/u/,k/j/u/_/_/,_/_/c/u/e/_/_/_/
