wordform,sum_freq,norm_freq,Moby_pron,Rep_P,Rep_O
sat,53194.0,118.2088888888889,s/&/t,_/_/s/@/t/_/_/,_/_/s/a/t/_/_/_/
sit,45744.0,101.65333333333334,s/I/t,_/_/s/I/t/_/_/,_/_/s/i/t/_/_/_/
six,104028.0,231.17333333333335,s/I/ks,_/_/s/I/k/s/_/,_/_/s/i/x/_/_/_/
sic,2617.0,5.815555555555555,s/I/k,_/_/s/I/k/_/_/,_/_/s/i/c/_/_/_/
sib,35.0,0.07777777777777778,s/I/b,_/_/s/I/b/_/_/,_/_/s/i/b/_/_/_/
sin,7889.0,17.531111111111112,s/i/n,_/_/s/i/n/_/_/,_/_/s/i/n/_/_/_/
sins,3094.0,6.875555555555556,s/I/nz,_/_/s/I/n/z/_/,_/_/s/i/n/s/_/_/
sim,307.0,0.6822222222222222,s/I/m,_/_/s/I/m/_/_/,_/_/s/i/m/_/_/_/
abuse,27156.0,60.346666666666664,/@/b/ju/z,_/_/_/^/b/j/z/,_/_/_/a/b/u/s/e/
light,113517.0,252.26,l/aI/t,_/_/l/a/j/t/_/,_/_/l/i/g/h/t/_/
lights,26663.0,59.25111111111111,l/aI/ts,_/_/l/a/j/t/s/,_/_/l/i/g/h/t/s/
lit,4614.0,10.253333333333334,l/I/t,_/_/l/I/t/_/_/,_/_/l/i/t/_/_/_/
quake,2320.0,5.155555555555556,kw/eI/k,_/k/w/e/j/k/_/,_/_/q/u/a/k/e/_/
flea,1511.0,3.3577777777777778,fl/i/,_/f/l/i/_/_/_/,_/f/l/e/a/_/_/_/
fled,4156.0,9.235555555555555,fl/E/d,_/f/l/E/d/_/_/,_/f/l/e/d/_/_/_/
flee,2916.0,6.48,fl/i/,_/f/l/i/_/_/_/,_/f/l/e/e/_/_/_/
feast,3811.0,8.46888888888889,f/i/st,_/_/f/i/s/t/_/,_/_/f/e/a/s/t/_/
fuzz,470.0,1.0444444444444445,f/@/z,_/_/f/^/z/_/_/,_/_/f/u/z/z/_/_/
their,1236355.0,2747.4555555555557,/D/@/r,_/_/D/^/r/_/_/,_/t/h/e/i/r/_/_/
boil,6933.0,15.406666666666666,b/Oi/l,_/_/b/o/j/l/_/,_/_/b/o/i/l/_/_/
shell,8948.0,19.884444444444444,/S/E/l,_/_/S/E/l/_/_/,_/s/h/e/l/l/_/_/
shelf,6600.0,14.666666666666666,/S/E/lf,_/_/S/E/l/f/_/,_/s/h/e/l/f/_/_/
shelves,5748.0,12.773333333333333,/S/E/lvz,_/_/S/E/l/v/z/,_/s/h/e/l/v/e/s/
faun,99.0,0.22,f/O/n,_/_/f/a/n/_/_/,_/_/f/a/u/n/_/_/
blip,626.0,1.3911111111111112,bl/I/p,_/b/l/I/p/_/_/,_/b/l/i/p/_/_/_/
scone,122.0,0.27111111111111114,sk/A/n,_/s/k/a/n/_/_/,_/s/c/o/n/e/_/_/
which,779666.0,1732.591111111111,w/I/tS/,_/_/w/I/C/_/_/,_/w/h/i/c/h/_/_/
clash,2972.0,6.604444444444445,kl/&/S/,_/k/l/@/S/_/_/,_/c/l/a/s/h/_/_/
class,77486.0,172.1911111111111,kl/&/s,_/k/l/@/s/_/_/,_/c/l/a/s/s/_/_/
clasp,680.0,1.511111111111111,kl/&/sp,_/k/l/@/s/p/_/,_/c/l/a/s/p/_/_/
stove,5845.0,12.988888888888889,st/oU/v,_/s/t/o/v/_/_/,_/s/t/o/v/e/_/_/
banns,19.0,0.042222222222222223,b/&/nz,_/_/b/@/n/z/_/,_/_/b/a/n/n/s/_/
broach,285.0,0.6333333333333333,br/oU/tS/,_/b/r/o/C/_/_/,_/b/r/o/a/c/h/_/
swift,3297.0,7.326666666666667,sw/I/ft,_/s/w/I/f/t/_/,_/s/w/i/f/t/_/_/
wall,52502.0,116.67111111111112,w/O/l,_/_/w/a/l/_/_/,_/_/w/a/l/l/_/_/
walk,54604.0,121.34222222222222,w/O/k,_/_/w/a/k/_/_/,_/_/w/a/l/k/_/_/
twinge,660.0,1.4666666666666666,tw/I/n/dZ/,_/t/w/I/n/J/_/,_/t/w/i/n/g/e/_/
inch,9885.0,21.966666666666665,/I/n/tS/,_/_/_/I/n/C/_/,_/_/_/i/n/c/h/_/
whale,5100.0,11.333333333333334,w/eI/l,_/_/w/e/j/l/_/,_/w/h/a/l/e/_/_/
whales,3465.0,7.7,w/eI/lz,_/_/w/e/j/l/z/,_/w/h/a/l/e/s/_/
twirl,387.0,0.86,tw/@/rl,_/t/w/^/r/l/_/,_/t/w/i/r/l/_/_/
smite,91.0,0.20222222222222222,sm/aI/t,_/s/m/a/j/t/_/,_/s/m/i/t/e/_/_/
smote,59.0,0.13111111111111112,sm/oU/t,_/s/m/o/t/_/_/,_/s/m/o/t/e/_/_/
frieze,342.0,0.76,fr/i/z,_/f/r/i/z/_/_/,_/f/r/i/e/z/e/_/
noose,738.0,1.64,n/u/s,_/_/n/u/s/_/_/,_/_/n/o/o/s/e/_/
filth,771.0,1.7133333333333334,f/I/l/T/,_/_/f/I/l/T/_/,_/_/f/i/l/t/h/_/
swear,4883.0,10.851111111111111,sw/@/r,_/s/w/^/r/_/_/,_/s/w/e/a/r/_/_/
swore,2189.0,4.864444444444445,sw/oU/r,_/s/w/o/r/_/_/,_/s/w/o/r/e/_/_/
vat,564.0,1.2533333333333334,v/&/t,_/_/v/@/t/_/_/,_/_/v/a/t/_/_/_/
squeeze,6230.0,13.844444444444445,skw/i/z,s/k/w/i/z/_/_/,_/s/q/u/e/e/z/e/
lore,1485.0,3.3,l/oU/r,_/_/l/o/r/_/_/,_/_/l/o/r/e/_/_/
lord,15014.0,33.364444444444445,l/O/rd,_/_/l/a/r/d/_/,_/_/l/o/r/d/_/_/
nigh,302.0,0.6711111111111111,n/aI/,_/_/n/a/j/_/_/,_/_/n/i/g/h/_/_/
pulse,5856.0,13.013333333333334,p/@/ls,_/_/p/^/l/s/_/,_/_/p/u/l/s/e/_/
blouse,3205.0,7.122222222222222,bl/AU/s,_/b/l/a/w/s/_/,_/b/l/o/u/s/e/_/
herb,4230.0,9.4,/@/rb,_/_/_/^/r/b/_/,_/_/h/e/r/b/_/_/
here,476046.0,1057.88,h/i/r,_/_/h/i/r/_/_/,_/_/h/e/r/e/_/_/
herd,3838.0,8.528888888888888,h/@/rd,_/_/h/^/r/d/_/,_/_/h/e/r/d/_/_/
hers,9067.0,20.148888888888887,h/@/rz,_/_/h/^/r/z/_/,_/_/h/e/r/s/_/_/
shriek,1008.0,2.24,/S/r/i/k,_/S/r/i/k/_/_/,s/h/r/i/e/k/_/_/
norse,288.0,0.64,n/O/rs,_/_/n/a/r/s/_/,_/_/n/o/r/s/e/_/
glass,43748.0,97.21777777777778,gl/&/s,_/g/l/@/s/_/_/,_/g/l/a/s/s/_/_/
hole,23858.0,53.01777777777778,h/oU/l,_/_/h/o/l/_/_/,_/_/h/o/l/e/_/_/
hog,1804.0,4.0088888888888885,h/O/g,_/_/h/a/g/_/_/,_/_/h/o/g/_/_/_/
hoe,688.0,1.528888888888889,h/oU/,_/_/h/o/_/_/_/,_/_/h/o/e/_/_/_/
hob,78.0,0.17333333333333334,h/A/b,_/_/h/a/b/_/_/,_/_/h/o/b/_/_/_/
how,626966.0,1393.2577777777778,h/AU/,_/_/h/a/w/_/_/,_/_/h/o/w/_/_/_/
hot,58462.0,129.91555555555556,h/A/t,_/_/h/a/t/_/_/,_/_/h/o/t/_/_/_/
hop,3054.0,6.786666666666667,h/A/p,_/_/h/a/p/_/_/,_/_/h/o/p/_/_/_/
hoy,419.0,0.9311111111111111,h/Oi/,_/_/h/o/j/_/_/,_/_/h/o/y/_/_/_/
beaut,51.0,0.11333333333333333,b/j/u/t,_/b/j/u/t/_/_/,_/_/b/e/a/u/t/_/
whim,1051.0,2.3355555555555556,w/I/m,_/_/w/I/m/_/_/,_/w/h/i/m/_/_/_/
whig,198.0,0.44,w/I/g,_/_/w/I/g/_/_/,_/w/h/i/g/_/_/_/
whit,680.0,1.511111111111111,w/I/t,_/_/w/I/t/_/_/,_/w/h/i/t/_/_/_/
whir,299.0,0.6644444444444444,w/@/r,_/_/w/^/r/_/_/,_/w/h/i/r/_/_/_/
whip,4265.0,9.477777777777778,w/I/p,_/_/w/I/p/_/_/,_/w/h/i/p/_/_/_/
borne,2226.0,4.946666666666666,b/oU/rn,_/_/b/o/r/n/_/,_/_/b/o/r/n/e/_/
whoosh,625.0,1.3888888888888888,w/u/S/,_/_/w/u/S/_/_/,_/w/h/o/o/s/h/_/
henge,44.0,0.09777777777777778,h/E/n/dZ/,_/_/h/E/n/J/_/,_/_/h/e/n/g/e/_/
shall,17117.0,38.03777777777778,/S/&/l,_/_/S/@/l/_/_/,_/s/h/a/l/l/_/_/
shalt,500.0,1.1111111111111112,/S/&/lt,_/_/S/@/l/t/_/,_/s/h/a/l/t/_/_/
shale,994.0,2.2088888888888887,/S/eI/l,_/_/S/e/j/l/_/,_/s/h/a/l/e/_/_/
foist,110.0,0.24444444444444444,f/Oi/st,_/_/f/o/j/s/t/,_/_/f/o/i/s/t/_/
prim,446.0,0.9911111111111112,pr/I/m,_/p/r/I/m/_/_/,_/p/r/i/m/_/_/_/
twee,92.0,0.20444444444444446,tw/i/,_/t/w/i/_/_/_/,_/t/w/e/e/_/_/_/
prig,44.0,0.09777777777777778,pr/I/g,_/p/r/I/g/_/_/,_/p/r/i/g/_/_/_/
bust,3724.0,8.275555555555556,b/@/st,_/_/b/^/s/t/_/,_/_/b/u/s/t/_/_/
bush,4621.0,10.268888888888888,b/U/S/,_/_/b/U/S/_/_/,_/_/b/u/s/h/_/_/
bushed,33.0,0.07333333333333333,b/U/S/t,_/_/b/U/S/t/_/,_/_/b/u/s/h/e/d/
tights,965.0,2.1444444444444444,t/aI/ts,_/_/t/a/j/t/s/,_/_/t/i/g/h/t/s/
pith,278.0,0.6177777777777778,p/I/T/,_/_/p/I/T/_/_/,_/_/p/i/t/h/_/_/
tinge,537.0,1.1933333333333334,t/I/N/,_/_/t/I/G/_/_/,_/_/t/i/n/g/e/_/
schmooze,133.0,0.29555555555555557,/S/m/u/z,_/S/m/u/z/_/_/,c/h/m/o/o/z/e/s/
matte,612.0,1.36,m/&/t,_/_/m/@/t/_/_/,_/_/m/a/t/t/e/_/
twain,1553.0,3.451111111111111,tw/eI/n,_/t/w/e/j/n/_/,_/t/w/a/i/n/_/_/
tune,7829.0,17.397777777777776,t/u/n,_/_/t/u/n/_/_/,_/_/t/u/n/e/_/_/
ease,12287.0,27.304444444444446,/i/z,_/_/_/i/z/_/_/,_/_/_/e/a/s/e/_/
east,61010.0,135.57777777777778,/i/st,_/_/_/i/s/t/_/,_/_/_/e/a/s/t/_/
right,506064.0,1124.5866666666666,r/aI/t,_/_/r/a/j/t/_/,_/_/r/i/g/h/t/_/
rights,71802.0,159.56,r/aI/ts,_/_/r/a/j/t/s/,_/_/r/i/g/h/t/s/
old,206861.0,459.6911111111111,/oU/ld,_/_/_/o/l/d/_/,_/_/_/o/l/d/_/_/
yen,1550.0,3.4444444444444446,/j/E/n,_/_/j/E/n/_/_/,_/_/_/y/e/n/_/_/
floor,64365.0,143.03333333333333,fl/oU/r,_/f/l/o/r/_/_/,_/f/l/o/o/r/_/_/
flood,8788.0,19.52888888888889,fl/@/d,_/f/l/^/d/_/_/,_/f/l/o/o/d/_/_/
smell,19077.0,42.39333333333333,sm/E/l,_/s/m/E/l/_/_/,_/s/m/e/l/l/_/_/
warn,5114.0,11.364444444444445,w/O/rn,_/_/w/a/r/n/_/,_/_/w/a/r/n/_/_/
puss,411.0,0.9133333333333333,p/U/s,_/_/p/U/s/_/_/,_/_/p/u/s/s/_/_/
push,24836.0,55.19111111111111,p/U/S/,_/_/p/U/S/_/_/,_/_/p/u/s/h/_/_/
badge,2530.0,5.622222222222222,b/&/dZ/,_/_/b/@/J/_/_/,_/_/b/a/d/g/e/_/
splice,158.0,0.3511111111111111,spl/aI/s,s/p/l/a/j/s/_/,s/p/l/i/c/e/_/_/
root,11085.0,24.633333333333333,r/u/t,_/_/r/u/t/_/_/,_/_/r/o/o/t/_/_/
sawn,72.0,0.16,s/O/n,_/_/s/a/n/_/_/,_/_/s/a/w/n/_/_/
slush,552.0,1.2266666666666666,sl/@/S/,_/s/l/^/S/_/_/,_/s/l/u/s/h/_/_/
such,371537.0,825.6377777777777,s/@/tS/,_/_/s/^/C/_/_/,_/_/s/u/c/h/_/_/
suck,2837.0,6.304444444444444,s/@/k,_/_/s/^/k/_/_/,_/_/s/u/c/k/_/_/
dove,2480.0,5.511111111111111,d/@/v,_/_/d/^/v/_/_/,_/_/d/o/v/e/_/_/
stress,27232.0,60.51555555555556,str/E/s,s/t/r/E/s/_/_/,s/t/r/e/s/s/_/_/
truck,25675.0,57.05555555555556,tr/@/k,_/t/r/^/k/_/_/,_/t/r/u/c/k/_/_/
truce,1311.0,2.9133333333333336,tr/u/s,_/t/r/u/s/_/_/,_/t/r/u/c/e/_/_/
course,164139.0,364.75333333333333,k/oU/rs,_/_/k/o/r/s/_/,_/_/c/o/u/r/s/e/
quite,79205.0,176.01111111111112,kw/aI/t,_/k/w/a/j/t/_/,_/_/q/u/i/t/e/_/
pled,435.0,0.9666666666666667,pl/E/d,_/p/l/E/d/_/_/,_/p/l/e/d/_/_/_/
plebs,19.0,0.042222222222222223,pl/E/bz,_/p/l/E/b/z/_/,_/p/l/e/b/s/_/_/
punk,2125.0,4.722222222222222,p/@/N/k,_/_/p/^/G/k/_/,_/_/p/u/n/k/_/_/
punt,1252.0,2.7822222222222224,p/U/nt,_/_/p/U/n/t/_/,_/_/p/u/n/t/_/_/
hooch,132.0,0.29333333333333333,h/u/tS/,_/_/h/u/C/_/_/,_/_/h/o/o/c/h/_/
clause,4366.0,9.702222222222222,kl/O/z,_/k/l/a/z/_/_/,_/c/l/a/u/s/e/_/
draft,15414.0,34.25333333333333,dr/&/ft,_/d/r/@/f/t/_/,_/d/r/a/f/t/_/_/
sag,945.0,2.1,s/&/g,_/_/s/@/g/_/_/,_/_/s/a/g/_/_/_/
sad,17654.0,39.23111111111111,s/&/d,_/_/s/@/d/_/_/,_/_/s/a/d/_/_/_/
says,570397.0,1267.548888888889,s/E/z,_/_/s/E/z/_/_/,_/_/s/a/y/s/_/_/
say,427873.0,950.8288888888889,s/eI/,_/_/s/e/j/_/_/,_/_/s/a/y/_/_/_/
sax,469.0,1.0422222222222222,s/&/ks,_/_/s/@/k/s/_/,_/_/s/a/x/_/_/_/
sap,1369.0,3.042222222222222,s/&/p,_/_/s/@/p/_/_/,_/_/s/a/p/_/_/_/
note,44569.0,99.04222222222222,n/oU/t,_/_/n/o/t/_/_/,_/_/n/o/t/e/_/_/
knee,13645.0,30.322222222222223,n/i/,_/_/n/i/_/_/_/,_/k/n/e/e/_/_/_/
sale,17832.0,39.626666666666665,s/eI/l,_/_/s/e/j/l/_/,_/_/s/a/l/e/_/_/
salt,30529.0,67.84222222222222,s/A/lt,_/_/s/a/l/t/_/,_/_/s/a/l/t/_/_/
slot,4043.0,8.984444444444444,sl/A/t,_/s/l/a/t/_/_/,_/s/l/o/t/_/_/_/
slow,31847.0,70.77111111111111,sl/oU/,_/s/l/o/_/_/_/,_/s/l/o/w/_/_/_/
slop,344.0,0.7644444444444445,sl/A/p,_/s/l/a/p/_/_/,_/s/l/o/p/_/_/_/
gourd,436.0,0.9688888888888889,g/oU/rd,_/_/g/o/r/d/_/,_/_/g/o/u/r/d/_/
cloak,2192.0,4.871111111111111,kl/oU/k,_/k/l/o/k/_/_/,_/c/l/o/a/k/_/_/
sloe,22.0,0.04888888888888889,sl/oU/,_/s/l/o/_/_/_/,_/s/l/o/e/_/_/_/
slog,347.0,0.7711111111111111,sl/A/g,_/s/l/a/g/_/_/,_/s/l/o/g/_/_/_/
slob,303.0,0.6733333333333333,sl/A/b,_/s/l/a/b/_/_/,_/s/l/o/b/_/_/_/
prime,25663.0,57.028888888888886,pr/aI/m,_/p/r/a/j/m/_/,_/p/r/i/m/e/_/_/
primp,41.0,0.09111111111111111,pr/I/mp,_/p/r/I/m/p/_/,_/p/r/i/m/p/_/_/
where,470996.0,1046.6577777777777,w/@/r,_/_/w/^/r/_/_/,_/w/h/e/r/e/_/_/
mope,110.0,0.24444444444444444,m/oU/p,_/_/m/o/p/_/_/,_/_/m/o/p/e/_/_/
dome,4817.0,10.704444444444444,d/oU/m,_/_/d/o/m/_/_/,_/_/d/o/m/e/_/_/
spare,7794.0,17.32,sp/@/r,_/s/p/^/r/_/_/,_/s/p/a/r/e/_/_/
spark,3798.0,8.44,sp/A/rk,_/s/p/a/r/k/_/,_/s/p/a/r/k/_/_/
sparks,3049.0,6.775555555555556,sp/A/rks,_/s/p/a/r/k/s/,_/s/p/a/r/k/s/_/
quack,375.0,0.8333333333333334,kw/&/k,_/k/w/@/k/_/_/,_/_/q/u/a/c/k/_/
boar,790.0,1.7555555555555555,b/oU/r,_/_/b/o/r/_/_/,_/_/b/o/a/r/_/_/
boat,27558.0,61.24,b/oU/t,_/_/b/o/t/_/_/,_/_/b/o/a/t/_/_/
stretch,13882.0,30.84888888888889,str/E/tS/,s/t/r/E/C/_/_/,s/t/r/e/t/c/h/_/
jute,120.0,0.26666666666666666,/dZ/u/t,_/_/J/u/t/_/_/,_/_/j/u/t/e/_/_/
blah,1576.0,3.502222222222222,bl/A/,_/b/l/a/_/_/_/,_/b/l/a/h/_/_/_/
blab,72.0,0.16,bl/&/b,_/b/l/@/b/_/_/,_/b/l/a/b/_/_/_/
fame,10818.0,24.04,f/eI/m,_/_/f/e/j/m/_/,_/_/f/a/m/e/_/_/
spunk,170.0,0.37777777777777777,sp/@/N/k,_/s/p/^/G/k/_/,_/s/p/u/n/k/_/_/
slime,762.0,1.6933333333333334,sl/aI/m,_/s/l/a/j/m/_/,_/s/l/i/m/e/_/_/
vamp,257.0,0.5711111111111111,v/&/mp,_/_/v/@/m/p/_/,_/_/v/a/m/p/_/_/
brogue,150.0,0.3333333333333333,br/oU/g,_/b/r/o/g/_/_/,_/b/r/o/g/u/e/_/
tuff,65.0,0.14444444444444443,t/@/f,_/_/t/^/f/_/_/,_/_/t/u/f/f/_/_/
swirl,1579.0,3.508888888888889,sw/@/rl,_/s/w/^/r/l/_/,_/s/w/i/r/l/_/_/
vague,5386.0,11.96888888888889,v/eI/g,_/_/v/e/j/g/_/,_/_/v/a/g/u/e/_/
tote,1119.0,2.486666666666667,t/oU/t,_/_/t/o/t/_/_/,_/_/t/o/t/e/_/_/
noon,8884.0,19.74222222222222,n/u/n,_/_/n/u/n/_/_/,_/_/n/o/o/n/_/_/
nook,824.0,1.8311111111111111,n/U/k,_/_/n/U/k/_/_/,_/_/n/o/o/k/_/_/
stone,28293.0,62.873333333333335,st/oU/n,_/s/t/o/n/_/_/,_/s/t/o/n/e/_/_/
meal,14827.0,32.94888888888889,m/i/l,_/_/m/i/l/_/_/,_/_/m/e/a/l/_/_/
bond,12298.0,27.32888888888889,b/A/nd,_/_/b/a/n/d/_/,_/_/b/o/n/d/_/_/
wade,1340.0,2.977777777777778,w/eI/d,_/_/w/e/j/d/_/,_/_/w/a/d/e/_/_/
flirt,908.0,2.017777777777778,fl/@/rt,_/f/l/^/r/t/_/,_/f/l/i/r/t/_/_/
feud,1142.0,2.537777777777778,f/j/u/d,_/f/j/u/d/_/_/,_/_/f/e/u/d/_/_/
groom,2058.0,4.573333333333333,gr/u/m,_/g/r/u/m/_/_/,_/g/r/o/o/m/_/_/
neigh,59.0,0.13111111111111112,n/eI/,_/_/n/e/j/_/_/,_/_/n/e/i/g/h/_/
smile,34884.0,77.52,sm/aI/l,_/s/m/a/j/l/_/,_/s/m/i/l/e/_/_/
strand,2033.0,4.517777777777778,str/&/nd,s/t/r/@/n/d/_/,s/t/r/a/n/d/_/_/
laud,125.0,0.2777777777777778,l/O/d,_/_/l/a/d/_/_/,_/_/l/a/u/d/_/_/
hick,173.0,0.3844444444444444,h/I/k,_/_/h/I/k/_/_/,_/_/h/i/c/k/_/_/
fleur,160.0,0.35555555555555557,fl/@/r,_/f/l/^/r/_/_/,_/f/l/e/u/r/_/_/
schuss,17.0,0.03777777777777778,/S/U/s,_/_/S/U/s/_/_/,s/c/h/u/s/s/_/_/
vie,1017.0,2.26,v/aI/,_/_/v/a/j/_/_/,_/_/v/i/e/_/_/_/
vim,62.0,0.13777777777777778,v/I/m,_/_/v/I/m/_/_/,_/_/v/i/m/_/_/_/
teens,8053.0,17.895555555555557,t/i/nz,_/_/t/i/n/z/_/,_/_/t/e/e/n/s/_/
teen,7340.0,16.31111111111111,t/i/n,_/_/t/i/n/_/_/,_/_/t/e/e/n/_/_/
teem,97.0,0.21555555555555556,t/i/m,_/_/t/i/m/_/_/,_/_/t/e/e/m/_/_/
mall,9163.0,20.362222222222222,m/O/l,_/_/m/a/l/_/_/,_/_/m/a/l/l/_/_/
male,44170.0,98.15555555555555,m/eI/l,_/_/m/e/j/l/_/,_/_/m/a/l/e/_/_/
dress,27549.0,61.22,dr/E/s,_/d/r/E/s/_/_/,_/d/r/e/s/s/_/_/
fleck,311.0,0.6911111111111111,fl/E/k,_/f/l/E/k/_/_/,_/f/l/e/c/k/_/_/
plant,40318.0,89.59555555555555,pl/&/nt,_/p/l/@/n/t/_/,_/p/l/a/n/t/_/_/
trade,57261.0,127.24666666666667,tr/eI/d,_/t/r/e/j/d/_/,_/t/r/a/d/e/_/_/
its,603623.0,1341.3844444444444,/I/ts,_/_/_/I/t/s/_/,_/_/_/i/t/s/_/_/
blues,9143.0,20.317777777777778,bl/u/z,_/b/l/u/z/_/_/,_/b/l/u/e/s/_/_/
scribe,516.0,1.1466666666666667,skr/i/b,s/k/r/i/b/_/_/,s/c/r/i/b/e/_/_/
clump,1113.0,2.473333333333333,kl/@/mp,_/k/l/^/m/p/_/,_/c/l/u/m/p/_/_/
frock,422.0,0.9377777777777778,fr/A/k,_/f/r/a/k/_/_/,_/f/r/o/c/k/_/_/
brace,2124.0,4.72,br/eI/s,_/b/r/e/j/s/_/,_/b/r/a/c/e/_/_/
scuff,172.0,0.38222222222222224,sk/@/f,_/s/k/^/f/_/_/,_/s/c/u/f/f/_/_/
rite,1898.0,4.217777777777778,r/aI/t,_/_/r/a/j/t/_/,_/_/r/i/t/e/_/_/
knelt,2355.0,5.233333333333333,n/E/lt,_/_/n/E/l/t/_/,_/k/n/e/l/t/_/_/
kneel,960.0,2.1333333333333333,n/i/l,_/_/n/i/l/_/_/,_/k/n/e/e/l/_/_/
load,11355.0,25.233333333333334,l/oU/d,_/_/l/o/d/_/_/,_/_/l/o/a/d/_/_/
loaf,2512.0,5.582222222222223,l/oU/f,_/_/l/o/f/_/_/,_/_/l/o/a/f/_/_/
loaves,939.0,2.0866666666666664,l/oU/vz,_/_/l/o/v/z/_/,_/_/l/o/a/v/e/s/
loam,321.0,0.7133333333333334,l/oU/m,_/_/l/o/m/_/_/,_/_/l/o/a/m/_/_/
loan,13308.0,29.573333333333334,l/oU/n,_/_/l/o/n/_/_/,_/_/l/o/a/n/_/_/
hind,1226.0,2.7244444444444444,h/aI/nd,_/_/h/a/j/n/d/,_/_/h/i/n/d/_/_/
pound,9154.0,20.342222222222222,p/AU/nd,_/_/p/a/w/n/d/,_/_/p/o/u/n/d/_/
chase,11218.0,24.92888888888889,/tS/eI/s,_/_/C/e/j/s/_/,_/c/h/a/s/e/_/_/
mint,3751.0,8.335555555555555,m/I/nt,_/_/m/I/n/t/_/,_/_/m/i/n/t/_/_/
snail,917.0,2.037777777777778,sn/eI/l,_/s/n/e/j/l/_/,_/s/n/a/i/l/_/_/
stack,5835.0,12.966666666666667,st/&/k,_/s/t/@/k/_/_/,_/s/t/a/c/k/_/_/
stacked,3071.0,6.8244444444444445,st/&/kt,_/s/t/@/k/t/_/,_/s/t/a/c/k/e/d/
strobe,367.0,0.8155555555555556,str/oU/b,s/t/r/o/b/_/_/,s/t/r/o/b/e/_/_/
quest,7466.0,16.59111111111111,kw/E/st,_/k/w/E/s/t/_/,_/_/q/u/e/s/t/_/
lithe,544.0,1.208888888888889,l/aI/D/,_/_/l/a/j/D/_/,_/_/l/i/t/h/e/_/
tarn,86.0,0.19111111111111112,t/A/rn,_/_/t/a/r/n/_/,_/_/t/a/r/n/_/_/
tuft,257.0,0.5711111111111111,t/@/ft,_/_/t/^/f/t/_/,_/_/t/u/f/t/_/_/
scrape,2499.0,5.553333333333334,skr/eI/p,s/k/r/e/j/p/_/,s/c/r/a/p/e/_/_/
tarp,1202.0,2.671111111111111,t/A/rp,_/_/t/a/r/p/_/,_/_/t/a/r/p/_/_/
tart,2256.0,5.013333333333334,t/A/rt,_/_/t/a/r/t/_/,_/_/t/a/r/t/_/_/
scrub,2412.0,5.36,skr/@/b,s/k/r/^/b/_/_/,s/c/r/u/b/_/_/_/
scrum,128.0,0.28444444444444444,skr/@/m,s/k/r/^/m/_/_/,s/c/r/u/m/_/_/_/
age,106190.0,235.9777777777778,/eI/dZ/,_/_/_/e/j/J/_/,_/_/_/a/g/e/_/_/
vetch,84.0,0.18666666666666668,v/E/t/S/,_/_/v/E/t/S/_/,_/_/v/e/t/c/h/_/
this,2180627.0,4845.837777777778,/D/I/s,_/_/D/I/s/_/_/,_/t/h/i/s/_/_/_/
odd,13676.0,30.391111111111112,/A/d,_/_/_/a/d/_/_/,_/_/_/o/d/d/_/_/
ode,577.0,1.2822222222222222,/oU/d,_/_/_/o/d/_/_/,_/_/_/o/d/e/_/_/
great,208025.0,462.27777777777777,gr/eI/t,_/g/r/e/j/t/_/,_/g/r/e/a/t/_/_/
zip,2812.0,6.248888888888889,z/I/p,_/_/z/I/p/_/_/,_/_/z/i/p/_/_/_/
pout,468.0,1.04,p/AU/t,_/_/p/a/w/t/_/,_/_/p/o/u/t/_/_/
pour,9205.0,20.455555555555556,p/oU/r,_/_/p/o/r/_/_/,_/_/p/o/u/r/_/_/
thin,25362.0,56.36,/T/I/n,_/_/T/I/n/_/_/,_/t/h/i/n/_/_/_/
pouf,60.0,0.13333333333333333,p/u/f,_/_/p/u/f/_/_/,_/_/p/o/u/f/_/_/
bend,7952.0,17.67111111111111,b/E/nd,_/_/b/E/n/d/_/,_/_/b/e/n/d/_/_/
claque,25.0,0.05555555555555555,kl/&/k,_/k/l/@/k/_/_/,_/c/l/a/q/u/e/_/
mumps,133.0,0.29555555555555557,m/@/mps,_/_/m/^/m/p/s/,_/_/m/u/m/p/s/_/
tied,12382.0,27.515555555555554,t/aI/d,_/_/t/a/j/d/_/,_/_/t/i/e/d/_/_/
cusp,543.0,1.2066666666666668,k/@/sp,_/_/k/^/s/p/_/,_/_/c/u/s/p/_/_/
cuss,283.0,0.6288888888888889,k/@/s,_/_/k/^/s/_/_/,_/_/c/u/s/s/_/_/
valve,2662.0,5.915555555555556,v/&/lv,_/_/v/@/l/v/_/,_/_/v/a/l/v/e/_/
shut,15116.0,33.59111111111111,/S/@/t,_/_/S/^/t/_/_/,_/s/h/u/t/_/_/_/
thrush,181.0,0.4022222222222222,/T/r/@/S/,_/T/r/^/S/_/_/,t/h/r/u/s/h/_/_/
tempt,734.0,1.6311111111111112,t/E/mpt,_/_/t/E/m/p/t/,_/_/t/e/m/p/t/_/
thrust,3592.0,7.982222222222222,/T/r/@/st,_/T/r/^/s/t/_/,t/h/r/u/s/t/_/_/
shul,87.0,0.19333333333333333,/S/U/l,_/_/S/U/l/_/_/,_/s/h/u/l/_/_/_/
scarp,47.0,0.10444444444444445,sk/A/rp,_/s/k/a/r/p/_/,_/s/c/a/r/p/_/_/
scare,4818.0,10.706666666666667,sk/@/r,_/s/k/^/r/_/_/,_/s/c/a/r/e/_/_/
